date,year,month,ppi_value,series_id,industry,product,source,country_code,base_year
1982-07-01,1982,7,109.3,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1982-08-01,1982,8,94.6,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1982-09-01,1982,9,95.8,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1982-10-01,1982,10,95.8,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1982-11-01,1982,11,91.4,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1982-12-01,1982,12,91.4,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1983-01-01,1983,1,90.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1983-02-01,1983,2,91.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1983-03-01,1983,3,91.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1983-04-01,1983,4,90.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1983-05-01,1983,5,91.0,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1983-06-01,1983,6,91.0,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1983-07-01,1983,7,91.0,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1983-08-01,1983,8,91.1,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1983-09-01,1983,9,91.1,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1983-10-01,1983,10,95.1,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1983-11-01,1983,11,95.1,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1983-12-01,1983,12,93.8,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1984-01-01,1984,1,94.1,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1984-02-01,1984,2,94.1,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1984-03-01,1984,3,94.1,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1984-04-01,1984,4,94.1,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1984-05-01,1984,5,94.4,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1984-06-01,1984,6,94.4,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1984-07-01,1984,7,94.4,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1984-08-01,1984,8,94.4,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1984-09-01,1984,9,95.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1984-10-01,1984,10,95.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
1984-11-01,1984,11,95.9,PCU334413334413A,Semiconductor and related device manufacturing,"Other semiconductor devices, including transistors, diodes, and semiconductor parts such as wafers",BLS,USA,1981
